,Country Name,UN Region,Amount,Total Population,Population Date,log_Population,Amount ,Population 
23,DR Congo,Africa,171798271.0,92378000.0,1 Jul 2021,7.965568555460146,171.80M,92.38M
24,Botswana,Africa,164160012.0,2410338.0,1 Jul 2021,6.382077947654605,164.16M,2.41M
25,Haiti,Americas,162664338.0,11743017.0,1 Jul 2020,7.069779689596565,162.66M,11.74M
26,Bangladesh,Asia,161042976.0,168220000.0,1 Jul 2020,8.225877628639518,161.04M,168.22M
27,Jordan,Asia,147670840.0,11256108.0,19 Jul 2022,7.051388251411322,147.67M,11.26M
28,Rwanda,Africa,130043531.01,12955768.0,1 Jul 2021,7.112463162460869,130.04M,12.96M
29,Niger,Africa,111574329.98,24112753.0,1 Jul 2021,7.382246797455569,111.57M,24.11M
30,Colombia,Americas,109281545.0,51049498.0,30 Jun 2021,7.707991475768632,109.28M,51.05M
31,India,Asia,108077931.0,1373761000.0,1 Mar 2022,9.13791118293486,108.08M,1.37G
32,Yemen,Asia,103779028.0,30491000.0,1 Jul 2021,7.484171667965255,103.78M,30.49M
33,Italy,Europe,103580223.0,58906742.0,31 Mar 2022,7.77016500354486,103.58M,58.91M
34,United Kingdom,Europe,99988528.15,67081234.0,30 Jun 2020,7.8266010431180275,99.99M,67.08M
35,Cote d'Ivoire,Africa,99077672.0,27087732.0,1 Jul 2021,7.432772643973037,99.08M,27.09M
36,Myanmar,Asia,97785681.0,55294979.0,1 Jul 2021,7.742685697460326,97.79M,55.29M
37,Ukraine,Europe,90605600.0,41130432.0,1 Feb 2022,7.614163271002754,90.61M,41.13M
38,Central African Republic,Africa,81675775.0,5633412.0,1 Jul 2020,6.750771514555674,81.68M,5.63M
39,Canada,Americas,81035354.0,38823639.0,19 Jul 2022,7.589096240056743,81.04M,38.82M
40,Lebanon,Asia,81003007.0,6769000.0,1 Jul 2021,6.830524514097259,81.00M,6.77M
41,Chad,Africa,80419145.0,16818391.0,1 Jul 2021,7.225784444895536,80.42M,16.82M
42,Nepal,Asia,77271613.21,29192480.0,11 Nov 2021,7.465270991341707,77.27M,29.19M
43,Thailand,Asia,72531389.0,66813330.0,19 Jul 2022,7.824863117683719,72.53M,66.81M
44,Honduras,Americas,71815619.0,9546178.0,1 Jul 2021,6.97982952805003,71.82M,9.55M
45,Mexico,Americas,69491255.67,128271248.0,31 Mar 2022,8.108129320176166,69.49M,128.27M
46,Philippines,Asia,64172550.25,112170196.0,19 Jul 2022,8.049877478736716,64.17M,112.17M
47,Cambodia,Asia,62264548.0,15552211.0,3 Mar 2019,7.191792139783463,62.26M,15.55M
48,Senegal,Africa,60128598.11,17223497.0,1 Jul 2021,7.236121333738666,60.13M,17.22M
49,Madagascar,Africa,57330045.0,26923353.0,1 Jul 2021,7.430129145400308,57.33M,26.92M
50,Burkina Faso,Africa,57322747.99,21510181.0,1 Jul 2020,7.332644064825886,57.32M,21.51M
51,Laos,Asia,50808566.0,7337783.0,1 Jul 2021,6.865564864234311,50.81M,7.34M
52,Vietnam,Asia,49132418.0,98505400.0,1 Jul 2021,7.9934600388825885,49.13M,98.51M
53,Sierra Leone,Africa,45159105.0,8297882.0,1 Jul 2021,6.918967254653808,45.16M,8.30M
54,El Salvador,Americas,44584602.8,6825935.0,1 Jul 2021,6.834162148390946,44.58M,6.83M
55,Indonesia,Asia,44432897.62,272248500.0,1 Jul 2021,8.434965495614158,44.43M,272.25M
56,Egypt,Africa,43403537.0,103596325.0,19 Jul 2022,8.015344349419546,43.40M,103.60M
57,Guinea,Africa,41907821.03,12907395.0,1 Jul 2021,7.110838600803818,41.91M,12.91M
58,Turkey,Asia,38583801.0,84680273.0,31 Dec 2021,7.927782249467857,38.58M,84.68M
59,Dominican Republic,Americas,37703350.0,10535535.0,1 Jul 2021,7.022656594205946,37.70M,10.54M
60,Cameroon,Africa,36857593.0,24348251.0,1 Jul 2019,7.386467770136708,36.86M,24.35M
61,Namibia,Africa,34106736.0,2550226.0,1 Jul 2021,6.406578669141308,34.11M,2.55M
62,France,Europe,33981678.0,67874000.0,1 Jun 2022,7.831703444104363,33.98M,67.87M
63,Angola,Africa,33743501.0,33086278.0,30 Jun 2022,7.519647914485988,33.74M,33.09M
64,Australia,Oceania,33035062.0,25920968.0,19 Jul 2022,7.413651215918026,33.04M,25.92M
65,Peru,Americas,32859337.0,33396698.0,1 Jul 2022,7.523703529348386,32.86M,33.40M
66,Lesotho,Africa,30685517.0,2159000.0,1 Jul 2021,6.3342526423342305,30.69M,2.16M
67,Georgia,Asia,25628763.0,3728573.0,1 Jan 2021,6.571542650359974,25.63M,3.73M
68,Ecuador,Americas,25432379.0,18023212.0,19 Jul 2022,7.2558321911695645,25.43M,18.02M
69,Tunisia,Africa,23739733.0,11746695.0,1 Jul 2020,7.069915692551177,23.74M,11.75M
70,Kyrgyz Republic,Asia,22996790.0,6700000.0,1 Apr 2021,6.826074802700826,23.00M,6.70M
71,Panama,Americas,22954065.0,4278500.0,1 Jul 2020,6.631291536325312,22.95M,4.28M
72,Netherlands,Europe,22384330.0,17717959.0,19 Jul 2022,7.248413692376696,22.38M,17.72M
73,Benin,Africa,22111915.88,12506347.0,1 Jul 2021,7.097130474408183,22.11M,12.51M
74,Israel,Asia,21816155.0,9548060.0,19 Jul 2022,6.979915139449405,21.82M,9.55M
75,Austria,Europe,20896655.0,9027999.0,1 Apr 2022,6.95559150230044,20.90M,9.03M
76,Guinea-Bissau,Africa,20568995.0,1646077.0,1 Jul 2021,6.216450146728591,20.57M,1.65M
77,Burundi,Africa,20174265.0,12574571.0,1 Jul 2021,7.0994931773851535,20.17M,12.57M
78,Nicaragua,Americas,18728286.43,6595674.0,30 Jun 2020,6.8192591819179125,18.73M,6.60M
79,Morocco,Africa,18152230.0,36664786.0,19 Jul 2022,7.564249154508492,18.15M,36.66M
80,China,Asia,17483396.0,1412600000.0,31 Dec 2021,9.150019201915148,17.48M,1.41G
81,Germany,Europe,15746728.0,83695430.0,31 Mar 2022,7.922701744970953,15.75M,83.70M
82,Eswatini,Africa,15652826.0,1172000.0,1 Jul 2021,6.068927611682072,15.65M,1.17M
83,Bosnia and Herzegovina,Europe,14159319.0,3320954.0,1 Jul 2020,6.521262860035445,14.16M,3.32M
84,Brazil,Americas,14041212.0,214902876.0,19 Jul 2022,8.332242227602062,14.04M,214.90M
85,Moldova,Europe,13718077.0,2597100.0,1 Jan 2021,6.414488672236952,13.72M,2.60M
86,Bermuda,Americas,13641237.0,64055.0,1 Jul 2021,4.80655303552734,13.64M,64.06K
87,Costa Rica,Americas,13291383.7,5163038.0,30 Jun 2021,6.712905321469764,13.29M,5.16M
88,Congo Republic,Africa,13070390.0,5657000.0,1 Jul 2021,6.752586178740409,13.07M,5.66M
89,Sri Lanka,Asia,13030912.3,22156000.0,1 Jul 2021,7.345491356474646,13.03M,22.16M
90,Kazakhstan,Asia,11052431.0,19267584.0,19 Jul 2022,7.284827261035856,11.05M,19.27M
91,Paraguay,Americas,10979592.0,7353038.0,1 Jul 2021,6.866466810381868,10.98M,7.35M
92,Macedonia,Europe,10933807.0,1832696.0,1 Nov 2021,6.263090431971592,10.93M,1.83M
93,Libya,Africa,10702489.0,7054493.0,1 Jul 2022,6.848465806862236,10.70M,7.05M
94,Tajikistan,Asia,10534492.0,9506000.0,1 Jan 2021,6.977997809958739,10.53M,9.51M
95,Papua New Guinea,Oceania,9007831.0,9122994.0,1 Jul 2021,6.960137389237603,9.01M,9.12M
96,Timor-Leste,Asia,8595282.0,1317780.0,1 Jul 2021,6.119842911956736,8.60M,1.32M
97,Gabon,Africa,8378902.0,2233272.0,1 Jul 2021,6.348941620924155,8.38M,2.23M
98,Serbia,Europe,8097728.0,6797105.0,1 Jan 2022,6.83232397884802,8.10M,6.80M
99,Barbados,Americas,8035829.0,288000.0,1 Jul 2021,5.459392487759231,8.04M,288.00K
100,Albania,Europe,7927315.0,2829741.0,1 Jan 2021,6.451746687319949,7.93M,2.83M
101,Jamaica,Americas,7605052.0,2734093.0,31 Dec 2019,6.436813282982311,7.61M,2.73M
102,Algeria,Africa,7345684.0,45400000.0,1 Jan 2022,7.657055852857104,7.35M,45.40M
103,Denmark,Europe,6977458.0,5883562.0,1 Apr 2022,6.769640334337041,6.98M,5.88M
104,Belarus,Europe,6895022.0,9349645.0,1 Jan 2021,6.970795121303748,6.90M,9.35M
105,Malaysia,Asia,6842887.0,32728400.0,19 Jul 2022,7.514924774383595,6.84M,32.73M
106,Venezuela,Americas,6451570.0,28705000.0,1 Jul 2021,7.457957551203638,6.45M,28.70M
107,Armenia,Asia,6336875.0,2963900.0,31 Mar 2021,6.471863546749658,6.34M,2.96M
108,Azerbaijan,Asia,5968691.0,10164464.0,1 Mar 2022,7.007084482041464,5.97M,10.16M
109,Togo,Africa,5933732.0,7886000.0,1 Jul 2021,6.8968567727372045,5.93M,7.89M
110,Belize,Americas,5601382.0,430191.0,1 Jul 2021,5.6336613202977865,5.60M,430.19K
111,Kosovo,Europe,5100754.0,1798188.0,31 Dec 2020,6.254835095124878,5.10M,1.80M
112,Mauritania,Africa,5060677.0,4271197.0,1 Jul 2021,6.630549602810542,5.06M,4.27M
113,Chile,Americas,4876835.0,19678363.0,30 Jun 2021,7.293988967589386,4.88M,19.68M
114,Belgium,Europe,4766074.0,11657619.0,1 Apr 2022,7.066609857390914,4.77M,11.66M
115,Argentina,Americas,4486957.0,47327407.0,18 May 2022,7.675112710754907,4.49M,47.33M
116,Djibouti,Africa,4347386.0,976107.0,1 Jul 2019,5.989497427259414,4.35M,976.11K
117,Palestine,Asia,4048688.0,5227193.0,1 Jul 2021,6.718268535545922,4.05M,5.23M
118,Mongolia,Asia,4048562.0,3447939.0,19 Jul 2022,6.537559573800663,4.05M,3.45M
119,Bahamas,Americas,3768619.0,393450.0,1 Jul 2021,5.594889549646035,3.77M,393.45K
120,Singapore,Asia,3557649.0,5453600.0,30 Jun 2021,6.7366832809904,3.56M,5.45M
121,Spain,Europe,3451586.0,47432805.0,1 Jan 2022,7.676078807974689,3.45M,47.43M
122,Trinidad and Tobago,Americas,3402936.0,1367558.0,30 Jun 2021,6.135945754417381,3.40M,1.37M
123,Fiji,Oceania,3388889.0,898402.0,1 Jul 2021,5.95347071006996,3.39M,898.40K
124,South Korea,Asia,3380210.0,51745000.0,31 Dec 2021,7.713868391282224,3.38M,51.74M
125,Sweden,Europe,3375503.0,10475203.0,30 Apr 2022,7.02016244795581,3.38M,10.48M
126,Russia,Europe,3168758.0,147190000.0,1 Oct 2021,8.167878305298055,3.17M,147.19M
127,St. Lucia,Americas,2900000.0,178696.0,1 Jul 2018,5.252114831199711,2.90M,178.70K
128,Uruguay,Americas,2775185.0,3554915.0,30 Jun 2021,6.550829220966689,2.78M,3.55M
129,Japan,Asia,2742762.0,125502000.0,1 Oct 2021,8.09865064678951,2.74M,125.50M
130,Uzbekistan,Asia,2638589.0,35661665.0,19 Jul 2022,7.5522016159967045,2.64M,35.66M
131,Czech Republic,Europe,2306574.0,10516708.0,1 Jan 2022,7.021879815751455,2.31M,10.52M
132,Vanuatu,Oceania,2252897.0,301295.0,1 Jul 2021,5.478991924602573,2.25M,301.30K
133,Lithuania,Europe,2124150.0,2794961.0,1 Jan 2022,6.44637575225716,2.12M,2.79M
134,Bolivia,Americas,2116179.0,11797257.0,1 Jul 2021,7.071781040505686,2.12M,11.80M
135,Iceland,Europe,2047215.0,377280.0,31 Mar 2022,5.576663783414995,2.05M,377.28K
136,Guyana,Americas,1974400.0,743699.0,1 Jul 2019,5.871397197522479,1.97M,743.70K
137,Solomon Islands,Oceania,1971000.0,728041.0,1 Jul 2021,5.862155837516841,1.97M,728.04K
138,United Arab Emirates,Asia,1887126.0,9282410.0,31 Dec 2020,6.9676607471044605,1.89M,9.28M
139,Hong Kong,Asia,1876096.0,7403100.0,31 Dec 2021,6.869413615808633,1.88M,7.40M
140,Turkmenistan,Asia,1871172.0,6118000.0,1 Jul 2021,6.78660947264866,1.87M,6.12M
141,Taiwan,Asia,1834923.0,23375314.0,31 Dec 2021,7.368757453450497,1.83M,23.38M
142,Croatia,Europe,1688997.0,3888529.0,31 Aug 2021,6.589785342198951,1.69M,3.89M
143,Bahrain,Asia,1607602.63,1501635.0,17 Mar 2020,6.17656438223564,1.61M,1.50M
144,Ireland,Europe,1495436.0,5123536.0,3 Apr 2022,6.709569792078881,1.50M,5.12M
145,New Zealand,Oceania,1275789.0,5133062.0,19 Jul 2022,6.710376509944624,1.28M,5.13M
146,Cuba,Americas,1212295.0,11113215.0,31 Dec 2021,7.045839716436334,1.21M,11.11M
147,Oman,Asia,1057849.0,4527446.0,31 Dec 2021,6.655853279076238,1.06M,4.53M
148,Western Sahara,Africa,1000000.0,612000.0,1 Jul 2021,5.786751422145561,1.00M,612.00K
149,Poland,Europe,772562.0,38014000.0,1 May 2022,7.579943570379943,772.56K,38.01M
150,Malta,Europe,738402.0,514564.0,31 Dec 2019,5.711439398764629,738.40K,514.56K
151,Slovakia,Europe,700824.0,5434712.0,31 Dec 2021,6.735176534599901,700.82K,5.43M
153,Estonia,Europe,624700.0,1331796.0,1 Jan 2022,6.12443770617108,624.70K,1.33M
154,Suriname,Americas,576952.0,598000.0,1 Jul 2019,5.776701183988411,576.95K,598.00K
155,Norway,Europe,502663.0,5435536.0,31 Mar 2022,6.735242376456274,502.66K,5.44M
156,Saudi Arabia,Asia,491450.0,35013414.0,1 Jul 2020,7.544234458924818,491.45K,35.01M
157,Tonga,Oceania,488402.0,99532.0,1 Jul 2021,4.99796273088782,488.40K,99.53K
158,Maldives,Asia,483714.0,383135.0,31 Dec 2019,5.583351827296466,483.71K,383.13K
160,Kuwait,Asia,470817.0,4670713.0,31 Dec 2020,6.669383182135639,470.82K,4.67M
161,Greece,Europe,462941.0,10603810.0,1 Jan 2022,7.025461937404057,462.94K,10.60M
162,Greenland,Americas,446479.0,56562.0,1 Jan 2022,4.752524757465067,446.48K,56.56K
163,Montenegro,Europe,374738.0,621306.0,1 Jul 2020,5.793305547648701,374.74K,621.31K
164,Portugal,Europe,373278.92,10347892.0,22 Mar 2021,7.014851887376472,373.28K,10.35M
165,Slovenia,Europe,347190.0,2108977.0,1 Jan 2021,6.324071843453307,347.19K,2.11M
166,Bhutan,Asia,304850.0,763200.0,30 May 2022,5.8826383616960385,304.85K,763.20K
167,Cayman Islands,Americas,233693.0,65786.0,30 Sep 2020,4.8181334807011895,233.69K,65.79K
168,Cabo Verde,Africa,224813.0,563198.0,1 Jul 2021,5.75066110389239,224.81K,563.20K
169,Grenada,Americas,219912.0,113000.0,1 Jul 2021,5.05307844348342,219.91K,113.00K
170,Brunei Darussalam,Asia,198777.0,429999.0,1 Jul 2021,5.633467445591245,198.78K,430.00K
171,Romania,Europe,194888.0,19186201.0,1 Jan 2021,7.28298898994807,194.89K,19.19M
172,French Polynesia,Oceania,191233.0,279890.0,1 Jul 2021,5.446987382130324,191.23K,279.89K
173,Finland,Europe,184642.0,5550066.0,1 Feb 2022,6.744298147674996,184.64K,5.55M
175,Bulgaria,Europe,152187.0,6520314.0,7 Sep 2021,6.814268510637397,152.19K,6.52M
176,Hungary,Europe,148920.64,9689000.0,1 Jan 2022,6.986278955905991,148.92K,9.69M
177,Equatorial Guinea,Africa,100000.0,1505588.0,1 Jul 2021,6.177706144636216,100.00K,1.51M
179,Seychelles,Africa,100000.0,99202.0,30 Jun 2021,4.996520428003049,100.00K,99.20K
180,Nauru,Oceania,97300.0,11832.0,1 Jul 2021,4.073058160988836,97.30K,11.83K
181,Sao Tome and Principe,Africa,43449.0,214610.0,1 Jul 2021,5.331649954552743,43.45K,214.61K
182,St. Barths,Americas,40000.0,10289.0,1 Jan 2019,4.012373167222489,40.00K,10.29K
183,St. Helena,Africa,39202.0,6000.0,1 Jul 2021,3.7781512503836434,39.20K,6.00K
184,Qatar,Asia,30334.0,2799202.0,31 Jul 2019,6.44703423977374,30.33K,2.80M
185,Luxembourg,Europe,30135.0,645397.0,1 Jan 2022,5.809826942340781,30.14K,645.40K
186,Gambia,Africa,25000.0,2487000.0,1 Jul 2021,6.395675785269936,25.00K,2.49M
187,Mauritius,Africa,25000.0,1266334.0,30 Jun 2021,6.102548267471208,25.00K,1.27M
188,Anguilla,Americas,8000.0,15000.0,1 Jul 2021,4.176091259055681,8.00K,15.00K
189,Latvia,Europe,8000.0,1874900.0,1 Dec 2021,6.2729781090736845,8.00K,1.87M
