,Country Name,UN Region,Amount,Total Population,Population Date,log_Population,Amount ,Population 
52,Dominican Republic,Americas,62621984.68,10535535.0,1 Jul 2021,7.022656594205946,62.62M,10.54M
53,Fiji,Oceania,61670676.8,898402.0,1 Jul 2021,5.95347071006996,61.67M,898.40K
54,Namibia,Africa,58922041.0,2550226.0,1 Jul 2021,6.406578669141308,58.92M,2.55M
55,El Salvador,Americas,57028978.44,6825935.0,1 Jul 2021,6.834162148390946,57.03M,6.83M
56,Botswana,Africa,56937725.1,2410338.0,1 Jul 2021,6.382077947654605,56.94M,2.41M
57,Turkey,Asia,53939113.24,84680273.0,31 Dec 2021,7.927782249467857,53.94M,84.68M
58,Cambodia,Asia,53861794.35,15552211.0,3 Mar 2019,7.191792139783463,53.86M,15.55M
59,Nepal,Asia,52181547.35,29192480.0,11 Nov 2021,7.465270991341707,52.18M,29.19M
60,Tunisia,Africa,51643139.54,11746695.0,1 Jul 2020,7.069915692551177,51.64M,11.75M
61,Georgia,Asia,49263488.16,3728573.0,1 Jan 2021,6.571542650359974,49.26M,3.73M
62,Laos,Asia,48148712.0,7337783.0,1 Jul 2021,6.865564864234311,48.15M,7.34M
63,Eswatini,Africa,47058249.69,1172000.0,1 Jul 2021,6.068927611682072,47.06M,1.17M
64,Brazil,Americas,43853764.3,214902876.0,19 Jul 2022,8.332242227602062,43.85M,214.90M
65,Pakistan,Asia,41401367.42,229488994.0,1 Jul 2022,8.36076186216224,41.40M,229.49M
66,Australia,Oceania,40581168.85,25920968.0,19 Jul 2022,7.413651215918026,40.58M,25.92M
67,Sri Lanka,Asia,38634680.09,22156000.0,1 Jul 2021,7.345491356474646,38.63M,22.16M
68,Liberia,Africa,35673022.13,4661010.0,1 Jul 2021,6.668480034694045,35.67M,4.66M
69,Bosnia and Herzegovina,Europe,34832379.39,3320954.0,1 Jul 2020,6.521262860035445,34.83M,3.32M
70,Nicaragua,Americas,32681413.43,6595674.0,30 Jun 2020,6.8192591819179125,32.68M,6.60M
71,France,Europe,31609153.14,67874000.0,1 Jun 2022,7.831703444104363,31.61M,67.87M
72,Solomon Islands,Oceania,29996252.0,728041.0,1 Jul 2021,5.862155837516841,30.00M,728.04K
73,Burundi,Africa,29970017.13,12574571.0,1 Jul 2021,7.0994931773851535,29.97M,12.57M
74,Honduras,Americas,29875759.64,9546178.0,1 Jul 2021,6.97982952805003,29.88M,9.55M
75,Israel,Asia,29575416.63,9548060.0,19 Jul 2022,6.979915139449405,29.58M,9.55M
76,Benin,Africa,29369651.18,12506347.0,1 Jul 2021,7.097130474408183,29.37M,12.51M
77,Libya,Africa,28267238.23,7054493.0,1 Jul 2022,6.848465806862236,28.27M,7.05M
78,Costa Rica,Americas,28096393.33,5163038.0,30 Jun 2021,6.712905321469764,28.10M,5.16M
79,Panama,Americas,27836375.46,4278500.0,1 Jul 2020,6.631291536325312,27.84M,4.28M
80,Angola,Africa,22263111.56,33086278.0,30 Jun 2022,7.519647914485988,22.26M,33.09M
81,Kazakhstan,Asia,22224034.9,19267584.0,19 Jul 2022,7.284827261035856,22.22M,19.27M
82,Kyrgyz Republic,Asia,21999393.38,6700000.0,1 Apr 2021,6.826074802700826,22.00M,6.70M
83,Armenia,Asia,21394793.54,2963900.0,31 Mar 2021,6.471863546749658,21.39M,2.96M
84,Morocco,Africa,20970709.61,36664786.0,19 Jul 2022,7.564249154508492,20.97M,36.66M
85,Moldova,Europe,19061814.18,2597100.0,1 Jan 2021,6.414488672236952,19.06M,2.60M
86,Mongolia,Asia,18258685.89,3447939.0,19 Jul 2022,6.537559573800663,18.26M,3.45M
87,Papua New Guinea,Oceania,18034734.0,9122994.0,1 Jul 2021,6.960137389237603,18.03M,9.12M
88,Uzbekistan,Asia,17803872.65,35661665.0,19 Jul 2022,7.5522016159967045,17.80M,35.66M
89,Netherlands,Europe,17648076.7,17717959.0,19 Jul 2022,7.248413692376696,17.65M,17.72M
90,Djibouti,Africa,13433658.0,976107.0,1 Jul 2019,5.989497427259414,13.43M,976.11K
91,Guinea,Africa,13273640.0,12907395.0,1 Jul 2021,7.110838600803818,13.27M,12.91M
92,China,Asia,13084796.2,1412600000.0,31 Dec 2021,9.150019201915148,13.08M,1.41G
93,Serbia,Europe,12672081.15,6797105.0,1 Jan 2022,6.83232397884802,12.67M,6.80M
94,Kosovo,Europe,11988022.92,1798188.0,31 Dec 2020,6.254835095124878,11.99M,1.80M
95,Maldives,Asia,11628830.76,383135.0,31 Dec 2019,5.583351827296466,11.63M,383.13K
96,Tajikistan,Asia,10997237.26,9506000.0,1 Jan 2021,6.977997809958739,11.00M,9.51M
97,Bermuda,Americas,10665421.0,64055.0,1 Jul 2021,4.80655303552734,10.67M,64.06K
98,Romania,Europe,10438559.74,19186201.0,1 Jan 2021,7.28298898994807,10.44M,19.19M
99,Albania,Europe,9865109.38,2829741.0,1 Jan 2021,6.451746687319949,9.87M,2.83M
100,Malaysia,Asia,9817153.39,32728400.0,19 Jul 2022,7.514924774383595,9.82M,32.73M
101,Jamaica,Americas,9799543.38,2734093.0,31 Dec 2019,6.436813282982311,9.80M,2.73M
102,Germany,Europe,9670327.96,83695430.0,31 Mar 2022,7.922701744970953,9.67M,83.70M
103,Spain,Europe,9663292.61,47432805.0,1 Jan 2022,7.676078807974689,9.66M,47.43M
104,Austria,Europe,8499572.02,9027999.0,1 Apr 2022,6.95559150230044,8.50M,9.03M
105,Belarus,Europe,8126537.45,9349645.0,1 Jan 2021,6.970795121303748,8.13M,9.35M
106,Barbados,Americas,7729155.64,288000.0,1 Jul 2021,5.459392487759231,7.73M,288.00K
107,Bolivia,Americas,7307665.68,11797257.0,1 Jul 2021,7.071781040505686,7.31M,11.80M
108,Sweden,Europe,7045368.6,10475203.0,30 Apr 2022,7.02016244795581,7.05M,10.48M
109,Azerbaijan,Asia,6940460.91,10164464.0,1 Mar 2022,7.007084482041464,6.94M,10.16M
110,Mauritania,Africa,6613604.0,4271197.0,1 Jul 2021,6.630549602810542,6.61M,4.27M
111,Congo Republic,Africa,6518012.08,5657000.0,1 Jul 2021,6.752586178740409,6.52M,5.66M
112,Taiwan,Asia,6364504.26,23375314.0,31 Dec 2021,7.368757453450497,6.36M,23.38M
113,Sierra Leone,Africa,6079355.71,8297882.0,1 Jul 2021,6.918967254653808,6.08M,8.30M
114,Timor-Leste,Asia,5987078.63,1317780.0,1 Jul 2021,6.119842911956736,5.99M,1.32M
115,United Arab Emirates,Asia,5957149.82,9282410.0,31 Dec 2020,6.9676607471044605,5.96M,9.28M
116,Chile,Americas,5730673.86,19678363.0,30 Jun 2021,7.293988967589386,5.73M,19.68M
117,Norway,Europe,5409735.02,5435536.0,31 Mar 2022,6.735242376456274,5.41M,5.44M
118,Palestine,Asia,5103563.48,5227193.0,1 Jul 2021,6.718268535545922,5.10M,5.23M
119,South Korea,Asia,4825288.33,51745000.0,31 Dec 2021,7.713868391282224,4.83M,51.74M
120,Japan,Asia,4730554.4,125502000.0,1 Oct 2021,8.09865064678951,4.73M,125.50M
121,Algeria,Africa,4571042.02,45400000.0,1 Jan 2022,7.657055852857104,4.57M,45.40M
122,Denmark,Europe,4546435.13,5883562.0,1 Apr 2022,6.769640334337041,4.55M,5.88M
123,Cuba,Americas,4379159.0,11113215.0,31 Dec 2021,7.045839716436334,4.38M,11.11M
124,Czech Republic,Europe,4303634.5,10516708.0,1 Jan 2022,7.021879815751455,4.30M,10.52M
125,Turkmenistan,Asia,4287431.36,6118000.0,1 Jul 2021,6.78660947264866,4.29M,6.12M
126,Guyana,Americas,4145258.96,743699.0,1 Jul 2019,5.871397197522479,4.15M,743.70K
127,Paraguay,Americas,4027343.3,7353038.0,1 Jul 2021,6.866466810381868,4.03M,7.35M
128,Dominica,Americas,3987746.0,72000.0,1 Jul 2021,4.857332496431268,3.99M,72.00K
129,Argentina,Americas,3709323.45,47327407.0,18 May 2022,7.675112710754907,3.71M,47.33M
130,Trinidad and Tobago,Americas,3644555.9,1367558.0,30 Jun 2021,6.135945754417381,3.64M,1.37M
131,St. Lucia,Americas,3593897.97,178696.0,1 Jul 2018,5.252114831199711,3.59M,178.70K
132,Singapore,Asia,3477531.99,5453600.0,30 Jun 2021,6.7366832809904,3.48M,5.45M
133,Greenland,Americas,3169535.0,56562.0,1 Jan 2022,4.752524757465067,3.17M,56.56K
134,Bulgaria,Europe,3146860.34,6520314.0,7 Sep 2021,6.814268510637397,3.15M,6.52M
135,Greece,Europe,3099204.0,10603810.0,1 Jan 2022,7.025461937404057,3.10M,10.60M
136,Montenegro,Europe,3085744.73,621306.0,1 Jul 2020,5.793305547648701,3.09M,621.31K
137,Belgium,Europe,2772634.64,11657619.0,1 Apr 2022,7.066609857390914,2.77M,11.66M
138,Croatia,Europe,2421720.6,3888529.0,31 Aug 2021,6.589785342198951,2.42M,3.89M
139,Macedonia,Europe,2362578.76,1832696.0,1 Nov 2021,6.263090431971592,2.36M,1.83M
140,Saudi Arabia,Asia,2249812.25,35013414.0,1 Jul 2020,7.544234458924818,2.25M,35.01M
141,Belize,Americas,2140872.38,430191.0,1 Jul 2021,5.6336613202977865,2.14M,430.19K
142,Uruguay,Americas,2095862.52,3554915.0,30 Jun 2021,6.550829220966689,2.10M,3.55M
143,Aruba,Americas,1971635.0,111050.0,31 Dec 2020,5.045518562884493,1.97M,111.05K
144,New Zealand,Oceania,1954438.99,5133062.0,19 Jul 2022,6.710376509944624,1.95M,5.13M
145,Malta,Europe,1906411.8,514564.0,31 Dec 2019,5.711439398764629,1.91M,514.56K
146,Kiribati,Oceania,1875000.0,120740.0,1 Jul 2021,5.081851171517454,1.88M,120.74K
147,Bahamas,Americas,1535720.0,393450.0,1 Jul 2021,5.594889549646035,1.54M,393.45K
148,Ireland,Europe,1379499.3,5123536.0,3 Apr 2022,6.709569792078881,1.38M,5.12M
149,Poland,Europe,1334080.42,38014000.0,1 May 2022,7.579943570379943,1.33M,38.01M
150,Togo,Africa,1329992.2,7886000.0,1 Jul 2021,6.8968567727372045,1.33M,7.89M
151,Gabon,Africa,1246453.53,2233272.0,1 Jul 2021,6.348941620924155,1.25M,2.23M
152,Finland,Europe,1188593.0,5550066.0,1 Feb 2022,6.744298147674996,1.19M,5.55M
153,Slovenia,Europe,1188432.3,2108977.0,1 Jan 2021,6.324071843453307,1.19M,2.11M
154,Tonga,Oceania,1167607.0,99532.0,1 Jul 2021,4.99796273088782,1.17M,99.53K
155,Iceland,Europe,1142100.78,377280.0,31 Mar 2022,5.576663783414995,1.14M,377.28K
156,Bhutan,Asia,1128348.08,763200.0,30 May 2022,5.8826383616960385,1.13M,763.20K
157,British Virgin Islands,Americas,1043403.0,30000.0,1 Jul 2021,4.477121254719663,1.04M,30.00K
158,Vanuatu,Oceania,856140.0,301295.0,1 Jul 2021,5.478991924602573,856.14K,301.30K
159,Hungary,Europe,841409.75,9689000.0,1 Jan 2022,6.986278955905991,841.41K,9.69M
160,Samoa,Oceania,774562.0,199853.0,1 Jul 2021,5.300710671853901,774.56K,199.85K
161,French Polynesia,Oceania,755352.0,279890.0,1 Jul 2021,5.446987382130324,755.35K,279.89K
162,Mauritius,Africa,661646.0,1266334.0,30 Jun 2021,6.102548267471208,661.65K,1.27M
163,Slovakia,Europe,636384.74,5434712.0,31 Dec 2021,6.735176534599901,636.38K,5.43M
164,Lithuania,Europe,603514.21,2794961.0,1 Jan 2022,6.44637575225716,603.51K,2.79M
165,Russia,Europe,590508.8,147190000.0,1 Oct 2021,8.167878305298055,590.51K,147.19M
166,Cayman Islands,Americas,586500.0,65786.0,30 Sep 2020,4.8181334807011895,586.50K,65.79K
167,Latvia,Europe,567754.0,1874900.0,1 Dec 2021,6.2729781090736845,567.75K,1.87M
168,Cabo Verde,Africa,562407.0,563198.0,1 Jul 2021,5.75066110389239,562.41K,563.20K
169,Oman,Asia,538127.76,4527446.0,31 Dec 2021,6.655853279076238,538.13K,4.53M
170,Gambia,Africa,535474.5,2487000.0,1 Jul 2021,6.395675785269936,535.47K,2.49M
171,Bahrain,Asia,503707.15,1501635.0,17 Mar 2020,6.17656438223564,503.71K,1.50M
172,Western Sahara,Africa,500000.0,612000.0,1 Jul 2021,5.786751422145561,500.00K,612.00K
173,Comoros,Africa,485736.23,758316.0,15 Dec 2017,5.879850219429004,485.74K,758.32K
174,Portugal,Europe,482060.8,10347892.0,22 Mar 2021,7.014851887376472,482.06K,10.35M
175,Kuwait,Asia,440652.67,4670713.0,31 Dec 2020,6.669383182135639,440.65K,4.67M
176,Estonia,Europe,433065.0,1331796.0,1 Jan 2022,6.12443770617108,433.06K,1.33M
177,Equatorial Guinea,Africa,403491.72,1505588.0,1 Jul 2021,6.177706144636216,403.49K,1.51M
178,Antigua and Barbuda,Americas,351098.82,99337.0,1 Jul 2021,4.997111040065091,351.10K,99.34K
179,Cyprus,Asia,289197.41,918100.0,1 Oct 2021,5.962889987391791,289.20K,918.10K
180,Cyprus,Asia,289197.41,382230.0,31 Dec 2019,5.582324770430004,289.20K,382.23K
181,Palestine,Asia,250908.28,5227193.0,1 Jul 2021,6.718268535545922,250.91K,5.23M
182,St. Kitts and Nevis,Americas,210539.29,54000.0,1 Jul 2021,4.732393759822968,210.54K,54.00K
183,Seychelles,Africa,201503.0,99202.0,30 Jun 2021,4.996520428003049,201.50K,99.20K
184,Brunei Darussalam,Asia,185479.0,429999.0,1 Jul 2021,5.633467445591245,185.48K,430.00K
185,Suriname,Americas,181958.33,598000.0,1 Jul 2019,5.776701183988411,181.96K,598.00K
186,Curacao,Americas,156861.0,153671.0,1 Jan 2021,5.186591917413286,156.86K,153.67K
187,Cook Islands,Oceania,148652.24,15342.0,1 Jul 2021,4.185881978409979,148.65K,15.34K
188,Luxembourg,Europe,120000.0,645397.0,1 Jan 2022,5.809826942340781,120.00K,645.40K
189,Guinea-Bissau,Africa,100095.0,1646077.0,1 Jul 2021,6.216450146728591,100.09K,1.65M
191,St. Vincent and the Grenadines,Americas,99910.86,110696.0,1 Jul 2020,5.044131927930993,99.91K,110.70K
192,Qatar,Asia,69884.0,2799202.0,31 Jul 2019,6.44703423977374,69.88K,2.80M
193,Andorra,Europe,30000.0,79535.0,31 Dec 2021,4.900558285409537,30.00K,79.53K
194,Tuvalu,Oceania,7500.0,10679.0,1 Jul 2021,4.028530586511328,7.50K,10.68K
195,Hong Kong,Asia,5000.0,7403100.0,31 Dec 2021,6.869413615808633,5.00K,7.40M
196,Grenada,Americas,4665.0,113000.0,1 Jul 2021,5.05307844348342,4.67K,113.00K
197,Vatican,Europe,3200.0,825.0,1 Feb 2019,2.916453948549925,3.20K,825.00
198,Sao Tome and Principe,Africa,200.0,214610.0,1 Jul 2021,5.331649954552743,200.00,214.61K
