,Country Name,UN Region,Amount,Total Population,Population Date,log_Population,Amount ,Population 
60,Botswana,Africa,30925446.0,2410338.0,1 Jul 2021,6.382077947654605,30.93M,2.41M
61,Angola,Africa,30768883.0,33086278.0,30 Jun 2022,7.519647914485988,30.77M,33.09M
62,France,Europe,28755501.0,67874000.0,1 Jun 2022,7.831703444104363,28.76M,67.87M
63,Namibia,Africa,28352397.0,2550226.0,1 Jul 2021,6.406578669141308,28.35M,2.55M
64,Cameroon,Africa,27245822.0,24348251.0,1 Jul 2019,7.386467770136708,27.25M,24.35M
65,China,Asia,23150616.0,1412600000.0,31 Dec 2021,9.150019201915148,23.15M,1.41G
66,Madagascar,Africa,23007404.0,26923353.0,1 Jul 2021,7.430129145400308,23.01M,26.92M
67,Tajikistan,Asia,22075175.0,9506000.0,1 Jan 2021,6.977997809958739,22.08M,9.51M
68,Libya,Africa,21307389.0,7054493.0,1 Jul 2022,6.848465806862236,21.31M,7.05M
69,Georgia,Asia,20188072.0,3728573.0,1 Jan 2021,6.571542650359974,20.19M,3.73M
70,Kazakhstan,Asia,19623938.0,19267584.0,19 Jul 2022,7.284827261035856,19.62M,19.27M
71,Brazil,Americas,17842550.0,214902876.0,19 Jul 2022,8.332242227602062,17.84M,214.90M
72,Sierra Leone,Africa,16814704.0,8297882.0,1 Jul 2021,6.918967254653808,16.81M,8.30M
73,Australia,Oceania,16425533.0,25920968.0,19 Jul 2022,7.413651215918026,16.43M,25.92M
74,Tunisia,Africa,16001280.0,11746695.0,1 Jul 2020,7.069915692551177,16.00M,11.75M
75,Moldova,Europe,15822137.0,2597100.0,1 Jan 2021,6.414488672236952,15.82M,2.60M
76,Armenia,Asia,15444218.0,2963900.0,31 Mar 2021,6.471863546749658,15.44M,2.96M
77,Bosnia and Herzegovina,Europe,14601922.0,3320954.0,1 Jul 2020,6.521262860035445,14.60M,3.32M
78,Kyrgyz Republic,Asia,14066890.0,6700000.0,1 Apr 2021,6.826074802700826,14.07M,6.70M
79,Austria,Europe,13037519.0,9027999.0,1 Apr 2022,6.95559150230044,13.04M,9.03M
80,Congo Republic,Africa,12303545.0,5657000.0,1 Jul 2021,6.752586178740409,12.30M,5.66M
81,Morocco,Africa,12261347.0,36664786.0,19 Jul 2022,7.564249154508492,12.26M,36.66M
82,Guinea,Africa,12149801.0,12907395.0,1 Jul 2021,7.110838600803818,12.15M,12.91M
83,Dominican Republic,Americas,11601698.0,10535535.0,1 Jul 2021,7.022656594205946,11.60M,10.54M
84,Macedonia,Europe,11196362.0,1832696.0,1 Nov 2021,6.263090431971592,11.20M,1.83M
85,Paraguay,Americas,11188541.0,7353038.0,1 Jul 2021,6.866466810381868,11.19M,7.35M
86,Czech Republic,Europe,10855900.0,10516708.0,1 Jan 2022,7.021879815751455,10.86M,10.52M
87,Eswatini,Africa,10726415.0,1172000.0,1 Jul 2021,6.068927611682072,10.73M,1.17M
88,Sri Lanka,Asia,10557706.0,22156000.0,1 Jul 2021,7.345491356474646,10.56M,22.16M
89,Timor-Leste,Asia,10295859.0,1317780.0,1 Jul 2021,6.119842911956736,10.30M,1.32M
90,Mauritania,Africa,10221528.32,4271197.0,1 Jul 2021,6.630549602810542,10.22M,4.27M
91,Germany,Europe,10138344.0,83695430.0,31 Mar 2022,7.922701744970953,10.14M,83.70M
92,Lesotho,Africa,9610933.0,2159000.0,1 Jul 2021,6.3342526423342305,9.61M,2.16M
93,Serbia,Europe,9435708.0,6797105.0,1 Jan 2022,6.83232397884802,9.44M,6.80M
94,Ecuador,Americas,9328068.0,18023212.0,19 Jul 2022,7.2558321911695645,9.33M,18.02M
95,Netherlands,Europe,9269860.0,17717959.0,19 Jul 2022,7.248413692376696,9.27M,17.72M
96,Jamaica,Americas,8901422.0,2734093.0,31 Dec 2019,6.436813282982311,8.90M,2.73M
97,Burundi,Africa,8703633.89,12574571.0,1 Jul 2021,7.0994931773851535,8.70M,12.57M
98,Barbados,Americas,8161724.0,288000.0,1 Jul 2021,5.459392487759231,8.16M,288.00K
99,Albania,Europe,7733238.0,2829741.0,1 Jan 2021,6.451746687319949,7.73M,2.83M
100,Bermuda,Americas,7400753.0,64055.0,1 Jul 2021,4.80655303552734,7.40M,64.06K
101,Denmark,Europe,7323662.0,5883562.0,1 Apr 2022,6.769640334337041,7.32M,5.88M
102,Trinidad and Tobago,Americas,7163063.0,1367558.0,30 Jun 2021,6.135945754417381,7.16M,1.37M
103,Belize,Americas,6995011.0,430191.0,1 Jul 2021,5.6336613202977865,7.00M,430.19K
104,Maldives,Asia,5504728.0,383135.0,31 Dec 2019,5.583351827296466,5.50M,383.13K
105,Gabon,Africa,5299050.0,2233272.0,1 Jul 2021,6.348941620924155,5.30M,2.23M
106,Belarus,Europe,5178877.0,9349645.0,1 Jan 2021,6.970795121303748,5.18M,9.35M
107,Panama,Americas,5019203.0,4278500.0,1 Jul 2020,6.631291536325312,5.02M,4.28M
108,Azerbaijan,Asia,4953945.0,10164464.0,1 Mar 2022,7.007084482041464,4.95M,10.16M
109,Costa Rica,Americas,4520151.58,5163038.0,30 Jun 2021,6.712905321469764,4.52M,5.16M
110,Malta,Europe,4366135.0,514564.0,31 Dec 2019,5.711439398764629,4.37M,514.56K
111,Singapore,Asia,4312768.0,5453600.0,30 Jun 2021,6.7366832809904,4.31M,5.45M
112,Papua New Guinea,Oceania,4246000.0,9122994.0,1 Jul 2021,6.960137389237603,4.25M,9.12M
113,Japan,Asia,4225328.0,125502000.0,1 Oct 2021,8.09865064678951,4.23M,125.50M
114,Venezuela,Americas,3948210.0,28705000.0,1 Jul 2021,7.457957551203638,3.95M,28.70M
115,Sweden,Europe,3874299.0,10475203.0,30 Apr 2022,7.02016244795581,3.87M,10.48M
117,New Zealand,Oceania,3671209.0,5133062.0,19 Jul 2022,6.710376509944624,3.67M,5.13M
118,Bulgaria,Europe,3517917.0,6520314.0,7 Sep 2021,6.814268510637397,3.52M,6.52M
119,Argentina,Americas,3327585.0,47327407.0,18 May 2022,7.675112710754907,3.33M,47.33M
120,Russia,Europe,3194473.0,147190000.0,1 Oct 2021,8.167878305298055,3.19M,147.19M
121,Bahamas,Americas,3170899.0,393450.0,1 Jul 2021,5.594889549646035,3.17M,393.45K
122,Malaysia,Asia,3148844.0,32728400.0,19 Jul 2022,7.514924774383595,3.15M,32.73M
123,Iceland,Europe,3057095.0,377280.0,31 Mar 2022,5.576663783414995,3.06M,377.28K
124,Algeria,Africa,2946804.0,45400000.0,1 Jan 2022,7.657055852857104,2.95M,45.40M
125,Mongolia,Asia,2847413.0,3447939.0,19 Jul 2022,6.537559573800663,2.85M,3.45M
126,Uzbekistan,Asia,2811196.0,35661665.0,19 Jul 2022,7.5522016159967045,2.81M,35.66M
127,South Korea,Asia,2505874.0,51745000.0,31 Dec 2021,7.713868391282224,2.51M,51.74M
128,Finland,Europe,2443659.0,5550066.0,1 Feb 2022,6.744298147674996,2.44M,5.55M
129,Bolivia,Americas,2207823.0,11797257.0,1 Jul 2021,7.071781040505686,2.21M,11.80M
130,Ireland,Europe,2200654.0,5123536.0,3 Apr 2022,6.709569792078881,2.20M,5.12M
131,Djibouti,Africa,2158566.0,976107.0,1 Jul 2019,5.989497427259414,2.16M,976.11K
132,Guyana,Americas,2093373.0,743699.0,1 Jul 2019,5.871397197522479,2.09M,743.70K
133,Croatia,Europe,1992272.0,3888529.0,31 Aug 2021,6.589785342198951,1.99M,3.89M
134,Belgium,Europe,1858424.0,11657619.0,1 Apr 2022,7.066609857390914,1.86M,11.66M
135,Chile,Americas,1730635.0,19678363.0,30 Jun 2021,7.293988967589386,1.73M,19.68M
136,Spain,Europe,1711407.0,47432805.0,1 Jan 2022,7.676078807974689,1.71M,47.43M
137,Solomon Islands,Oceania,1560751.0,728041.0,1 Jul 2021,5.862155837516841,1.56M,728.04K
138,Guinea-Bissau,Africa,1418995.0,1646077.0,1 Jul 2021,6.216450146728591,1.42M,1.65M
139,Saudi Arabia,Asia,1335021.0,35013414.0,1 Jul 2020,7.544234458924818,1.34M,35.01M
140,Cyprus,Asia,1254310.0,918100.0,1 Oct 2021,5.962889987391791,1.25M,918.10K
141,Cyprus,Asia,1254310.0,382230.0,31 Dec 2019,5.582324770430004,1.25M,382.23K
142,Turkmenistan,Asia,1228577.0,6118000.0,1 Jul 2021,6.78660947264866,1.23M,6.12M
143,Bahrain,Asia,1200000.0,1501635.0,17 Mar 2020,6.17656438223564,1.20M,1.50M
144,Poland,Europe,1069128.0,38014000.0,1 May 2022,7.579943570379943,1.07M,38.01M
145,Taiwan,Asia,1046471.0,23375314.0,31 Dec 2021,7.368757453450497,1.05M,23.38M
146,New Caledonia,Oceania,703122.0,273674.0,1 Jul 2021,5.437233539854821,703.12K,273.67K
147,Hungary,Europe,685313.0,9689000.0,1 Jan 2022,6.986278955905991,685.31K,9.69M
148,Bhutan,Asia,650014.0,763200.0,30 May 2022,5.8826383616960385,650.01K,763.20K
149,United Arab Emirates,Asia,625805.0,9282410.0,31 Dec 2020,6.9676607471044605,625.80K,9.28M
150,Uruguay,Americas,556679.0,3554915.0,30 Jun 2021,6.550829220966689,556.68K,3.55M
151,Macau,Asia,527816.0,683200.0,31 Dec 2021,5.834547857680949,527.82K,683.20K
152,Vanuatu,Oceania,526036.0,301295.0,1 Jul 2021,5.478991924602573,526.04K,301.30K
153,Hong Kong,Asia,520000.0,7403100.0,31 Dec 2021,6.869413615808633,520.00K,7.40M
154,Tonga,Oceania,500000.0,99532.0,1 Jul 2021,4.99796273088782,500.00K,99.53K
155,Gambia,Africa,490300.0,2487000.0,1 Jul 2021,6.395675785269936,490.30K,2.49M
156,Portugal,Europe,473656.0,10347892.0,22 Mar 2021,7.014851887376472,473.66K,10.35M
157,Palestine,Asia,445892.0,5227193.0,1 Jul 2021,6.718268535545922,445.89K,5.23M
158,Greece,Europe,375227.0,10603810.0,1 Jan 2022,7.025461937404057,375.23K,10.60M
159,Qatar,Asia,317934.0,2799202.0,31 Jul 2019,6.44703423977374,317.93K,2.80M
160,Kosovo,Europe,293751.0,1798188.0,31 Dec 2020,6.254835095124878,293.75K,1.80M
161,Dominica,Americas,289079.0,72000.0,1 Jul 2021,4.857332496431268,289.08K,72.00K
162,Kuwait,Asia,265411.0,4670713.0,31 Dec 2020,6.669383182135639,265.41K,4.67M
163,Oman,Asia,251740.0,4527446.0,31 Dec 2021,6.655853279076238,251.74K,4.53M
164,Luxembourg,Europe,249269.0,645397.0,1 Jan 2022,5.809826942340781,249.27K,645.40K
165,Cabo Verde,Africa,238369.0,563198.0,1 Jul 2021,5.75066110389239,238.37K,563.20K
166,Togo,Africa,215047.0,7886000.0,1 Jul 2021,6.8968567727372045,215.05K,7.89M
167,Lithuania,Europe,184283.0,2794961.0,1 Jan 2022,6.44637575225716,184.28K,2.79M
168,Grenada,Americas,144871.0,113000.0,1 Jul 2021,5.05307844348342,144.87K,113.00K
169,Suriname,Americas,125821.0,598000.0,1 Jul 2019,5.776701183988411,125.82K,598.00K
170,Romania,Europe,121698.0,19186201.0,1 Jan 2021,7.28298898994807,121.70K,19.19M
171,Cuba,Americas,116753.0,11113215.0,31 Dec 2021,7.045839716436334,116.75K,11.11M
172,Cayman Islands,Americas,95074.0,65786.0,30 Sep 2020,4.8181334807011895,95.07K,65.79K
173,Antigua and Barbuda,Americas,92495.0,99337.0,1 Jul 2021,4.997111040065091,92.50K,99.34K
174,St. Vincent and the Grenadines,Americas,75000.0,110696.0,1 Jul 2020,5.044131927930993,75.00K,110.70K
175,Montenegro,Europe,60525.0,621306.0,1 Jul 2020,5.793305547648701,60.52K,621.31K
176,Estonia,Europe,59796.0,1331796.0,1 Jan 2022,6.12443770617108,59.80K,1.33M
177,Latvia,Europe,54850.0,1874900.0,1 Dec 2021,6.2729781090736845,54.85K,1.87M
178,Equatorial Guinea,Africa,53952.0,1505588.0,1 Jul 2021,6.177706144636216,53.95K,1.51M
179,Comoros,Africa,50000.0,758316.0,15 Dec 2017,5.879850219429004,50.00K,758.32K
180,Mauritius,Africa,50000.0,1266334.0,30 Jun 2021,6.102548267471208,50.00K,1.27M
181,French Polynesia,Oceania,29871.0,279890.0,1 Jul 2021,5.446987382130324,29.87K,279.89K
182,Falkland Islands,Americas,17703.0,4000.0,1 Jul 2021,3.6020599913279625,17.70K,4.00K
183,Greenland,Americas,16235.0,56562.0,1 Jan 2022,4.752524757465067,16.23K,56.56K
184,Slovenia,Europe,10000.0,2108977.0,1 Jan 2021,6.324071843453307,10.00K,2.11M
185,St. Lucia,Americas,1.0,178696.0,1 Jul 2018,5.252114831199711,1.00,178.70K
